time_s,force_x,force_y,force_z,torque_x,torque_y,torque_z
0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
0.0010421276092529297,0.0,0.0,-0.0,0.0,0.0,-0.0
0.002043485641479492,0.0,0.0,-0.0,0.0,0.0,-0.0
0.0029687881469726562,0.0,0.0,-0.0,0.0,0.0,-0.0
0.004065752029418945,0.0,0.0,-0.0,0.0,0.0,-0.0
0.005010366439819336,0.0,0.0,-0.0,0.0,0.0,-0.0
0.006001472473144531,0.0,0.0,-0.0,0.0,0.0,-0.0
0.006972074508666992,0.0,0.0,-0.0,0.0,0.0,-0.0
0.008033037185668945,0.0,0.0,-0.0,0.0,0.0,-0.0
0.009022951126098633,0.0,0.0,-0.0,0.0,0.0,-0.0
0.010040521621704102,0.0,0.0,-0.0,0.0,0.0,-0.0
0.01096653938293457,0.0,0.0,-0.0,0.0,0.0,-0.0
0.012030601501464844,0.0,0.0,-0.0,0.0,0.0,-0.0
0.013039827346801758,0.0,0.0,-0.0,0.0,0.0,-0.0
0.014023780822753906,0.0,0.0,-0.0,0.0,0.0,-0.0
0.014966249465942383,0.0,0.0,-0.0,0.0,0.0,-0.0
0.01603245735168457,0.0,0.0,-0.0,0.0,0.0,-0.0
0.01703619956970215,0.0,0.0,-0.0,0.0,0.0,-0.0
0.018024682998657227,0.0,0.0,-0.0,0.0,0.0,-0.0
0.018979310989379883,0.0,0.0,-0.0,0.0,0.0,-0.0
0.02003955841064453,0.0,0.0,-0.0,0.0,0.0,-0.0
0.021034955978393555,0.0,0.0,-0.0,0.0,0.0,-0.0
0.02203822135925293,0.0,0.0,-0.0,0.0,0.0,-0.0
0.022965192794799805,0.0,0.0,-0.0,0.0,0.0,-0.0
0.02400946617126465,0.0,0.0,-0.0,0.0,0.0,-0.0
0.02503657341003418,0.0,0.0,-0.0,0.0,0.0,-0.0
0.0259859561920166,0.0,0.0,-0.0,0.0,0.0,-0.0
0.026979923248291016,0.0,0.0,-0.0,0.0,0.0,-0.0
0.027983427047729492,0.0,0.0,-0.0,0.0,0.0,-0.0
0.028984546661376953,0.0,0.0,-0.0,0.0,0.0,-0.0
0.029981613159179688,0.0,0.0,-0.0,0.0,0.0,-0.0
0.03098607063293457,0.0,0.0,-0.0,0.0,0.0,-0.0
0.032007694244384766,0.0,0.0,-0.0,0.0,0.0,-0.0
0.03300809860229492,0.0,0.0,-0.0,0.0,0.0,-0.0
0.03400111198425293,0.0,0.0,-0.0,0.0,0.0,-0.0
0.03498220443725586,0.0,0.0,-0.0,0.0,0.0,-0.0
0.03600335121154785,0.0,0.0,-0.0,0.0,0.0,-0.0
0.036997318267822266,0.0,0.0,-0.0,0.0,0.0,-0.0
0.03800058364868164,0.0,0.0,-0.0,0.0,0.0,-0.0
0.038983821868896484,0.0,0.0,-0.0,0.0,0.0,-0.0
0.040010690689086914,0.0,0.0,-0.0,0.0,0.0,-0.0
0.04102826118469238,0.0,0.0,-0.0,0.0,0.0,-0.0
0.04203605651855469,0.0,0.0,-0.0,0.0,0.0,-0.0
0.042969465255737305,0.0,0.0,-0.0,0.0,0.0,-0.0
0.04399394989013672,0.0,0.0,-0.0,0.0,0.0,-0.0
0.045035600662231445,0.0,0.0,-0.0,0.0,0.0,-0.0
0.04601573944091797,0.0,0.0,-0.0,0.0,0.0,-0.0
0.04697370529174805,0.0,0.0,-0.0,0.0,0.0,-0.0
0.04796552658081055,0.0,0.0,-0.0,0.0,0.0,-0.0
0.04907369613647461,0.0,0.0,-0.0,0.0,0.0,-0.0
0.05001378059387207,0.0,0.0,-0.0,0.0,0.0,-0.0
0.05098462104797363,0.0,0.0,-0.0,0.0,0.0,-0.0
0.05204939842224121,0.0,0.0,-0.0,0.0,0.0,-0.0
0.053048133850097656,0.0,0.0,-0.0,0.0,0.0,-0.0
0.054036617279052734,0.0,0.0,-0.0,0.0,0.0,-0.0
0.05496978759765625,0.0,0.0,-0.0,0.0,0.0,-0.0
0.05600476264953613,0.0,0.0,-0.0,0.0,0.0,-0.0
0.057033538818359375,0.0,0.0,-0.0,0.0,0.0,-0.0
0.058032989501953125,0.0,0.0,-0.0,0.0,0.0,-0.0
0.05897021293640137,0.0,0.0,-0.0,0.0,0.0,-0.0
0.0599980354309082,0.0,0.0,-0.0,0.0,0.0,-0.0
0.060990333557128906,0.0,0.0,-0.0,0.0,0.0,-0.0
0.062033653259277344,0.0,0.0,-0.0,0.0,0.0,-0.0
0.06296777725219727,0.0,0.0,-0.0,0.0,0.0,-0.0
0.06403374671936035,0.0,0.0,-0.0,0.0,0.0,-0.0
0.0650320053100586,0.0,0.0,-0.0,0.0,0.0,-0.0
0.06603288650512695,0.0,0.0,-0.0,0.0,0.0,-0.0
0.06696748733520508,0.0,0.0,-0.0,0.0,0.0,-0.0
0.06804370880126953,0.0,0.0,-0.0,0.0,0.0,-0.0
0.06904101371765137,0.0,0.0,-0.0,0.0,0.0,-0.0
0.07004046440124512,0.0,0.0,-0.0,0.0,0.0,-0.0
0.07096481323242188,0.0,0.0,-0.0,0.0,0.0,-0.0
0.07203817367553711,0.0,0.0,-0.0,0.0,0.0,-0.0
0.07296466827392578,0.0,0.0,-0.0,0.0,0.0,-0.0
0.07396507263183594,0.0,0.0,-0.0,0.0,0.0,-0.0
0.07499003410339355,0.0,0.0,-0.0,0.0,0.0,-0.0
0.07598042488098145,0.0,0.0,-0.0,0.0,0.0,-0.0
0.07704544067382812,0.0,0.0,-0.0,0.0,0.0,-0.0
0.07804346084594727,0.0,0.0,-0.0,0.0,0.0,-0.0
0.0789949893951416,0.0,0.0,-0.0,0.0,0.0,-0.0
0.07999658584594727,0.0,0.0,-0.0,0.0,0.0,-0.0
0.08099651336669922,0.0,0.0,-0.0,0.0,0.0,-0.0
0.08200740814208984,0.0,0.0,-0.0,0.0,0.0,-0.0
0.08297395706176758,0.0,0.0,-0.0,0.0,0.0,-0.0
0.08401918411254883,0.0,0.0,-0.0,0.0,0.0,-0.0
