time_s,force_x,force_y,force_z,torque_x,torque_y,torque_z
0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
0.0010089874267578125,0.0,0.0,-0.0,0.0,0.0,-0.0
0.0020170211791992188,0.0,0.0,-0.0,0.0,0.0,-0.0
0.003009796142578125,0.0,0.0,-0.0,0.0,0.0,-0.0
0.004011869430541992,0.0,0.0,-0.0,0.0,0.0,-0.0
0.005038022994995117,0.0,0.0,-0.0,0.0,0.0,-0.0
0.00601506233215332,0.0,0.0,-0.0,0.0,0.0,-0.0
0.007014751434326172,0.0,0.0,-0.0,0.0,0.0,-0.0
0.00800776481628418,0.0,0.0,-0.0,0.0,0.0,-0.0
0.009007930755615234,0.0,0.0,-0.0,0.0,0.0,-0.0
0.010004758834838867,0.0,0.0,-0.0,0.0,0.0,-0.0
0.011008501052856445,0.0,0.0,-0.0,0.0,0.0,-0.0
0.012013912200927734,0.0,0.0,-0.0,0.0,0.0,-0.0
0.013053178787231445,0.0,0.0,-0.0,0.0,0.0,-0.0
0.01404571533203125,0.0,0.0,-0.0,0.0,0.0,-0.0
0.015047073364257812,0.0,0.0,-0.0,0.0,0.0,-0.0
0.016043424606323242,0.0,0.0,-0.0,0.0,0.0,-0.0
0.017045021057128906,0.0,0.0,-0.0,0.0,0.0,-0.0
0.01804327964782715,0.0,0.0,-0.0,0.0,0.0,-0.0
0.01900506019592285,0.0,0.0,-0.0,0.0,0.0,-0.0
0.01999640464782715,0.0,0.0,-0.0,0.0,0.0,-0.0
0.021019458770751953,0.0,0.0,-0.0,0.0,0.0,-0.0
0.02200603485107422,0.0,0.0,-0.0,0.0,0.0,-0.0
0.02302241325378418,0.0,0.0,-0.0,0.0,0.0,-0.0
0.023986339569091797,0.0,0.0,-0.0,0.0,0.0,-0.0
0.02500438690185547,0.0,0.0,-0.0,0.0,0.0,-0.0
0.026004791259765625,0.0,0.0,-0.0,0.0,0.0,-0.0
0.026984691619873047,0.0,0.0,-0.0,0.0,0.0,-0.0
0.028036832809448242,0.0,0.0,-0.0,0.0,0.0,-0.0
0.02901744842529297,0.0,0.0,-0.0,0.0,0.0,-0.0
0.030023813247680664,0.0,0.0,-0.0,0.0,0.0,-0.0
0.031021595001220703,0.0,0.0,-0.0,0.0,0.0,-0.0
0.032018423080444336,0.0,0.0,-0.0,0.0,0.0,-0.0
0.03302431106567383,0.0,0.0,-0.0,0.0,0.0,-0.0
0.03401017189025879,0.0,0.0,-0.0,0.0,0.0,-0.0
0.035017967224121094,0.0,0.0,-0.0,0.0,0.0,-0.0
0.03601241111755371,0.0,0.0,-0.0,0.0,0.0,-0.0
0.03699612617492676,0.0,0.0,-0.0,0.0,0.0,-0.0
0.03798556327819824,0.0,0.0,-0.0,0.0,0.0,-0.0
0.038984060287475586,0.0,0.0,-0.0,0.0,0.0,-0.0
0.03999161720275879,0.0,0.0,-0.0,0.0,0.0,-0.0
0.04098629951477051,0.0,0.0,-0.0,0.0,0.0,-0.0
0.041988372802734375,0.0,0.0,-0.0,0.0,0.0,-0.0
0.042999267578125,0.0,0.0,-0.0,0.0,0.0,-0.0
0.04403042793273926,0.0,0.0,-0.0,0.0,0.0,-0.0
0.04506516456604004,0.0,0.0,-0.0,0.0,0.0,-0.0
0.04604959487915039,0.0,0.0,-0.0,0.0,0.0,-0.0
0.047052860260009766,0.0,0.0,-0.0,0.0,0.0,-0.0
0.048050642013549805,0.0,0.0,-0.0,0.0,0.0,-0.0
0.0490567684173584,0.0,0.0,-0.0,0.0,0.0,-0.0
0.05005359649658203,0.0,0.0,-0.0,0.0,0.0,-0.0
0.05104827880859375,0.0,0.0,-0.0,0.0,0.0,-0.0
0.0520322322845459,0.0,0.0,-0.0,0.0,0.0,-0.0
0.05302596092224121,0.0,0.0,-0.0,0.0,0.0,-0.0
0.05404853820800781,0.0,0.0,-0.0,0.0,0.0,-0.0
0.05504918098449707,0.0,0.0,-0.0,0.0,0.0,-0.0
0.05600690841674805,0.0,0.0,-0.0,0.0,0.0,-0.0
0.057008981704711914,0.0,0.0,-0.0,0.0,0.0,-0.0
0.05805492401123047,0.0,0.0,-0.0,0.0,0.0,-0.0
0.05901026725769043,0.0,0.0,-0.0,0.0,0.0,-0.0
0.05997872352600098,0.0,0.0,-0.0,0.0,0.0,-0.0
0.06104397773742676,0.0,0.0,-0.0,0.0,0.0,-0.0
0.062053680419921875,0.0,0.0,-0.0,0.0,0.0,-0.0
0.06301212310791016,0.0,0.0,-0.0,0.0,0.0,-0.0
0.06401896476745605,0.0,0.0,-0.0,0.0,0.0,-0.0
0.06505060195922852,0.0,0.0,-0.0,0.0,0.0,-0.0
0.06605029106140137,0.0,0.0,-0.0,0.0,0.0,-0.0
0.06702804565429688,0.0,0.0,-0.0,0.0,0.0,-0.0
0.06807398796081543,0.0,0.0,-0.0,0.0,0.0,-0.0
0.06905746459960938,0.0,0.0,-0.0,0.0,0.0,-0.0
0.07001614570617676,0.0,0.0,-0.0,0.0,0.0,-0.0
0.07107853889465332,0.0,0.0,-0.0,0.0,0.0,-0.0
0.07205605506896973,0.0,0.0,-0.0,0.0,0.0,-0.0
0.07306861877441406,0.0,0.0,-0.0,0.0,0.0,-0.0
0.07405376434326172,0.0,0.0,-0.0,0.0,0.0,-0.0
0.07505249977111816,0.0,0.0,-0.0,0.0,0.0,-0.0
0.07604789733886719,0.0,0.0,-0.0,0.0,0.0,-0.0
0.07704830169677734,0.0,0.0,-0.0,0.0,0.0,-0.0
0.07804727554321289,0.0,0.0,-0.0,0.0,0.0,-0.0
0.07904839515686035,0.0,0.0,-0.0,0.0,0.0,-0.0
0.08004641532897949,0.0,0.0,-0.0,0.0,0.0,-0.0
0.0810542106628418,0.0,0.0,-0.0,0.0,0.0,-0.0
0.08204817771911621,0.0,0.0,-0.0,0.0,0.0,-0.0
0.08304643630981445,0.0,0.0,-0.0,0.0,0.0,-0.0
0.0840451717376709,0.0,0.0,-0.0,0.0,0.0,-0.0
0.08504796028137207,0.0,0.0,-0.0,0.0,0.0,-0.0
0.08604860305786133,0.0,0.0,-0.0,0.0,0.0,-0.0
0.08697891235351562,0.0,0.0,-0.0,0.0,0.0,-0.0
0.088043212890625,0.0,0.0,-0.0,0.0,0.0,-0.0
0.08898043632507324,0.0,0.0,-0.0,0.0,0.0,-0.0
0.08998894691467285,0.0,0.0,-0.0,0.0,0.0,-0.0
0.0909886360168457,0.0,0.0,-0.0,0.0,0.0,-0.0
0.09206295013427734,0.0,0.0,-0.0,0.0,0.0,-0.0
0.09305191040039062,0.0,0.0,-0.0,0.0,0.0,-0.0
0.09404921531677246,0.0,0.0,-0.0,0.0,0.0,-0.0
0.09505248069763184,0.0,0.0,-0.0,0.0,0.0,-0.0
0.09605121612548828,0.0,0.0,-0.0,0.0,0.0,-0.0
0.09704995155334473,0.0,0.0,-0.0,0.0,0.0,-0.0
0.098052978515625,0.0,0.0,-0.0,0.0,0.0,-0.0
0.09904980659484863,0.0,0.0,-0.0,0.0,0.0,-0.0
0.1000521183013916,0.0,0.0,-0.0,0.0,0.0,-0.0
0.10105347633361816,0.0,0.0,-0.0,0.0,0.0,-0.0
0.10205078125,0.0,0.0,-0.0,0.0,0.0,-0.0
0.10305094718933105,0.0,0.0,-0.0,0.0,0.0,-0.0
0.1040499210357666,0.0,0.0,-0.0,0.0,0.0,-0.0
0.10505032539367676,0.0,0.0,-0.0,0.0,0.0,-0.0
0.10604596138000488,0.0,0.0,-0.0,0.0,0.0,-0.0
0.10701704025268555,0.0,0.0,-0.0,0.0,0.0,-0.0
0.1080479621887207,0.0,0.0,-0.0,0.0,0.0,-0.0
0.10905075073242188,0.0,0.0,-0.0,0.0,0.0,-0.0
0.11005258560180664,0.0,0.0,-0.0,0.0,0.0,-0.0
0.11105203628540039,0.0,0.0,-0.0,0.0,0.0,-0.0
0.1120152473449707,0.0,0.0,-0.0,0.0,0.0,-0.0
0.11307239532470703,0.0,0.0,-0.0,0.0,0.0,-0.0
0.11401724815368652,0.0,0.0,-0.0,0.0,0.0,-0.0
0.11505603790283203,0.0,0.0,-0.0,0.0,0.0,-0.0
0.11605620384216309,0.0,0.0,-0.0,0.0,0.0,-0.0
0.11705589294433594,0.0,0.0,-0.0,0.0,0.0,-0.0
0.11806631088256836,0.0,0.0,-0.0,0.0,0.0,-0.0
0.11902713775634766,0.0,0.0,-0.0,0.0,0.0,-0.0
0.12006568908691406,0.0,0.0,-0.0,0.0,0.0,-0.0
0.12104201316833496,0.0,0.0,-0.0,0.0,0.0,-0.0
0.12204813957214355,0.0,0.0,-0.0,0.0,0.0,-0.0
0.1230006217956543,0.0,0.0,-0.0,0.0,0.0,-0.0
0.12402105331420898,0.0,0.0,-0.0,0.0,0.0,-0.0
0.12501740455627441,0.0,0.0,-0.0,0.0,0.0,-0.0
0.12601161003112793,0.0,0.0,-0.0,0.0,0.0,-0.0
0.1270146369934082,0.0,0.0,-0.0,0.0,0.0,-0.0
0.12801790237426758,0.0,0.0,-0.0,0.0,0.0,-0.0
0.12903833389282227,0.0,0.0,-0.0,0.0,0.0,-0.0
0.13002228736877441,0.0,0.0,-0.0,0.0,0.0,-0.0
0.13105392456054688,0.0,0.0,-0.0,0.0,0.0,-0.0
0.13199400901794434,0.0,0.0,-0.0,0.0,0.0,-0.0
0.1330111026763916,0.0,0.0,-0.0,0.0,0.0,-0.0
0.1340045928955078,0.0,0.0,-0.0,0.0,0.0,-0.0
0.13505148887634277,0.0,0.0,-0.0,0.0,0.0,-0.0
0.1360158920288086,0.0,0.0,-0.0,0.0,0.0,-0.0
0.13702845573425293,0.0,0.0,-0.0,0.0,0.0,-0.0
0.13798928260803223,0.0,0.0,-0.0,0.0,0.0,-0.0
0.13898921012878418,0.0,0.0,-0.0,0.0,0.0,-0.0
0.1399824619293213,0.0,0.0,-0.0,0.0,0.0,-0.0
0.1409912109375,0.0,0.0,-0.0,0.0,0.0,-0.0
0.14205527305603027,0.0,0.0,-0.0,0.0,0.0,-0.0
0.14304852485656738,0.0,0.0,-0.0,0.0,0.0,-0.0
0.14404702186584473,0.0,0.0,-0.0,0.0,0.0,-0.0
0.1450481414794922,0.0,0.0,-0.0,0.0,0.0,-0.0
0.1460437774658203,0.0,0.0,-0.0,0.0,0.0,-0.0
0.1470472812652588,0.0,0.0,-0.0,0.0,0.0,-0.0
0.14804506301879883,0.0,0.0,-0.0,0.0,0.0,-0.0
0.1490490436553955,0.0,0.0,-0.0,0.0,0.0,-0.0
0.1500561237335205,0.0,0.0,-0.0,0.0,0.0,-0.0
0.15105676651000977,0.0,0.0,-0.0,0.0,0.0,-0.0
0.15204381942749023,0.0,0.0,-0.0,0.0,0.0,-0.0
0.15304827690124512,0.0,0.0,-0.0,0.0,0.0,-0.0
0.15404510498046875,0.0,0.0,-0.0,0.0,0.0,-0.0
0.15501165390014648,0.0,0.0,-0.0,0.0,0.0,-0.0
0.15604352951049805,0.0,0.0,-0.0,0.0,0.0,-0.0
0.15704822540283203,0.0,0.0,-0.0,0.0,0.0,-0.0
0.15804553031921387,0.0,0.0,-0.0,0.0,0.0,-0.0
0.15901660919189453,0.0,0.0,-0.0,0.0,0.0,-0.0
0.15997838973999023,0.0,0.0,-0.0,0.0,0.0,-0.0
0.16100692749023438,0.0,0.0,-0.0,0.0,0.0,-0.0
0.1620492935180664,0.0,0.0,-0.0,0.0,0.0,-0.0
0.16304850578308105,0.0,0.0,-0.0,0.0,0.0,-0.0
0.16404414176940918,0.0,0.0,-0.0,0.0,0.0,-0.0
0.16504597663879395,0.0,0.0,-0.0,0.0,0.0,-0.0
0.1660480499267578,0.0,0.0,-0.0,0.0,0.0,-0.0
0.16704678535461426,0.0,0.0,-0.0,0.0,0.0,-0.0
0.1680459976196289,0.0,0.0,-0.0,0.0,0.0,-0.0
0.16904664039611816,0.0,0.0,-0.0,0.0,0.0,-0.0
0.17005157470703125,0.0,0.0,-0.0,0.0,0.0,-0.0
0.17104744911193848,0.0,0.0,-0.0,0.0,0.0,-0.0
0.17200279235839844,0.0,0.0,-0.0,0.0,0.0,-0.0
0.17304778099060059,0.0,0.0,-0.0,0.0,0.0,-0.0
0.1740565299987793,0.0,0.0,-0.0,0.0,0.0,-0.0
0.1750504970550537,0.0,0.0,-0.0,0.0,0.0,-0.0
0.17604732513427734,0.0,0.0,-0.0,0.0,0.0,-0.0
0.1770462989807129,0.0,0.0,-0.0,0.0,0.0,-0.0
0.1780071258544922,0.0,0.0,-0.0,0.0,0.0,-0.0
0.17905044555664062,0.0,0.0,-0.0,0.0,0.0,-0.0
0.18001842498779297,0.0,0.0,-0.0,0.0,0.0,-0.0
0.18105006217956543,0.0,0.0,-0.0,0.0,0.0,-0.0
0.18204760551452637,0.0,0.0,-0.0,0.0,0.0,-0.0
0.18304920196533203,0.0,0.0,-0.0,0.0,0.0,-0.0
0.18404650688171387,0.0,0.0,-0.0,0.0,0.0,-0.0
0.18505096435546875,0.0,0.0,-0.0,0.0,0.0,-0.0
0.18604731559753418,0.0,0.0,-0.0,0.0,0.0,-0.0
0.1869819164276123,0.0,0.0,-0.0,0.0,0.0,-0.0
0.1880021095275879,0.0,0.0,-0.0,0.0,0.0,-0.0
0.1889801025390625,0.0,0.0,-0.0,0.0,0.0,-0.0
0.19005441665649414,0.0,0.0,-0.0,0.0,0.0,-0.0
0.1909804344177246,0.0,0.0,-0.0,0.0,0.0,-0.0
0.19198107719421387,0.0,0.0,-0.0,0.0,0.0,-0.0
0.19298005104064941,0.0,0.0,-0.0,0.0,0.0,-0.0
0.19398021697998047,0.0,0.0,-0.0,0.0,0.0,-0.0
0.19498634338378906,0.0,0.0,-0.0,0.0,0.0,-0.0
0.1960597038269043,0.0,0.0,-0.0,0.0,0.0,-0.0
0.19704818725585938,0.0,0.0,-0.0,0.0,0.0,-0.0
0.19800543785095215,0.0,0.0,-0.0,0.0,0.0,-0.0
0.19905400276184082,0.0,0.0,-0.0,0.0,0.0,-0.0
0.2000138759613037,0.0,0.0,-0.0,0.0,0.0,-0.0
0.20104551315307617,0.0,0.0,-0.0,0.0,0.0,-0.0
0.2020435333251953,0.0,0.0,-0.0,0.0,0.0,-0.0
0.2030467987060547,0.0,0.0,-0.0,0.0,0.0,-0.0
0.20404410362243652,0.0,0.0,-0.0,0.0,0.0,-0.0
0.2050457000732422,0.0,0.0,-0.0,0.0,0.0,-0.0
0.20604395866394043,0.0,0.0,-0.0,0.0,0.0,-0.0
0.2070467472076416,0.0,0.0,-0.0,0.0,0.0,-0.0
0.20804882049560547,0.0,0.0,-0.0,0.0,0.0,-0.0
0.20904254913330078,0.0,0.0,-0.0,0.0,0.0,-0.0
0.21005010604858398,0.0,0.0,-0.0,0.0,0.0,-0.0
0.21100878715515137,0.0,0.0,-0.0,0.0,0.0,-0.0
0.21201014518737793,0.0,0.0,-0.0,0.0,0.0,-0.0
0.21304607391357422,0.0,0.0,-0.0,0.0,0.0,-0.0
0.21404743194580078,0.0,0.0,-0.0,0.0,0.0,-0.0
0.21505093574523926,0.0,0.0,-0.0,0.0,0.0,-0.0
0.21604490280151367,0.0,0.0,-0.0,0.0,0.0,-0.0
0.21704459190368652,0.0,0.0,-0.0,0.0,0.0,-0.0
0.21804523468017578,0.0,0.0,-0.0,0.0,0.0,-0.0
0.21904659271240234,0.0,0.0,-0.0,0.0,0.0,-0.0
0.2200472354888916,0.0,0.0,-0.0,0.0,0.0,-0.0
0.22104620933532715,0.0,0.0,-0.0,0.0,0.0,-0.0
0.22201061248779297,0.0,0.0,-0.0,0.0,0.0,-0.0
0.22297930717468262,0.0,0.0,-0.0,0.0,0.0,-0.0
0.22404026985168457,0.0,0.0,-0.0,0.0,0.0,-0.0
0.22502636909484863,0.0,0.0,-0.0,0.0,0.0,-0.0
0.22602295875549316,0.0,0.0,-0.0,0.0,0.0,-0.0
0.2269909381866455,0.0,0.0,-0.0,0.0,0.0,-0.0
0.22802972793579102,0.0,0.0,-0.0,0.0,0.0,-0.0
0.22902226448059082,0.0,0.0,-0.0,0.0,0.0,-0.0
0.2300124168395996,0.0,0.0,-0.0,0.0,0.0,-0.0
0.23102331161499023,0.0,0.0,-0.0,0.0,0.0,-0.0
0.23204350471496582,0.0,0.0,-0.0,0.0,0.0,-0.0
0.23305034637451172,0.0,0.0,-0.0,0.0,0.0,-0.0
0.23404765129089355,0.0,0.0,-0.0,0.0,0.0,-0.0
0.2350451946258545,0.0,0.0,-0.0,0.0,0.0,-0.0
0.23603248596191406,0.0,0.0,-0.0,0.0,0.0,-0.0
0.23700451850891113,0.0,0.0,-0.0,0.0,0.0,-0.0
0.2380225658416748,0.0,0.0,-0.0,0.0,0.0,-0.0
0.23905205726623535,0.0,0.0,-0.0,0.0,0.0,-0.0
0.23997807502746582,0.0,0.0,-0.0,0.0,0.0,-0.0
0.24101829528808594,0.0,0.0,-0.0,0.0,0.0,-0.0
0.24197626113891602,0.0,0.0,-0.0,0.0,0.0,-0.0
0.24298334121704102,0.0,0.0,-0.0,0.0,0.0,-0.0
0.24397659301757812,0.0,0.0,-0.0,0.0,0.0,-0.0
0.24497771263122559,0.0,0.0,-0.0,0.0,0.0,-0.0
0.24597930908203125,0.0,0.0,-0.0,0.0,0.0,-0.0
0.24698233604431152,0.0,0.0,-0.0,0.0,0.0,-0.0
0.24803638458251953,0.0,0.0,-0.0,0.0,0.0,-0.0
0.24906158447265625,0.0,0.0,-0.0,0.0,0.0,-0.0
0.2500274181365967,0.0,0.0,-0.0,0.0,0.0,-0.0
0.25101280212402344,0.0,0.0,-0.0,0.0,0.0,-0.0
0.2520444393157959,0.0,0.0,-0.0,0.0,0.0,-0.0
0.25304722785949707,0.0,0.0,-0.0,0.0,0.0,-0.0
0.25404787063598633,0.0,0.0,-0.0,0.0,0.0,-0.0
0.2550504207611084,0.0,0.0,-0.0,0.0,0.0,-0.0
0.25603747367858887,0.0,0.0,-0.0,0.0,0.0,-0.0
0.25700926780700684,0.0,0.0,-0.0,0.0,0.0,-0.0
0.2580440044403076,0.0,0.0,-0.0,0.0,0.0,-0.0
0.25901174545288086,0.0,0.0,-0.0,0.0,0.0,-0.0
0.2600059509277344,0.0,0.0,-0.0,0.0,0.0,-0.0
0.2610459327697754,0.0,0.0,-0.0,0.0,0.0,-0.0
0.26204586029052734,0.0,0.0,-0.0,0.0,0.0,-0.0
0.26301097869873047,0.0,0.0,-0.0,0.0,0.0,-0.0
0.26404309272766113,0.0,0.0,-0.0,0.0,0.0,-0.0
0.265045166015625,0.0,0.0,-0.0,0.0,0.0,-0.0
0.26604557037353516,0.0,0.0,-0.0,0.0,0.0,-0.0
0.2670450210571289,0.0,0.0,-0.0,0.0,0.0,-0.0
0.26801156997680664,0.0,0.0,-0.0,0.0,0.0,-0.0
0.26904773712158203,0.0,0.0,-0.0,0.0,0.0,-0.0
0.2700498104095459,0.0,0.0,-0.0,0.0,0.0,-0.0
0.27104687690734863,0.0,0.0,-0.0,0.0,0.0,-0.0
0.27201294898986816,0.0,0.0,-0.0,0.0,0.0,-0.0
0.27304673194885254,0.0,0.0,-0.0,0.0,0.0,-0.0
0.27397799491882324,0.0,0.0,-0.0,0.0,0.0,-0.0
0.2749791145324707,0.0,0.0,-0.0,0.0,0.0,-0.0
0.2760460376739502,0.0,0.0,-0.0,0.0,0.0,-0.0
0.277036190032959,0.0,0.0,-0.0,0.0,0.0,-0.0
0.2780570983886719,0.0,0.0,-0.0,0.0,0.0,-0.0
0.2790548801422119,0.0,0.0,-0.0,0.0,0.0,-0.0
0.28005146980285645,0.0,0.0,-0.0,0.0,0.0,-0.0
0.2810792922973633,0.0,0.0,-0.0,0.0,0.0,-0.0
0.282076358795166,0.0,0.0,-0.0,0.0,0.0,-0.0
0.2830545902252197,0.0,0.0,-0.0,0.0,0.0,-0.0
0.28405094146728516,0.0,0.0,-0.0,0.0,0.0,-0.0
0.285050630569458,0.0,0.0,-0.0,0.0,0.0,-0.0
0.2860565185546875,0.0,0.0,-0.0,0.0,0.0,-0.0
0.28700709342956543,0.0,0.0,-0.0,0.0,0.0,-0.0
0.28804993629455566,0.0,0.0,-0.0,0.0,0.0,-0.0
0.2890195846557617,0.0,0.0,-0.0,0.0,0.0,-0.0
0.290050745010376,0.0,0.0,-0.0,0.0,0.0,-0.0
0.29097795486450195,0.0,0.0,-0.0,0.0,0.0,-0.0
0.29204535484313965,0.0,0.0,-0.0,0.0,0.0,-0.0
0.293046236038208,0.0,0.0,-0.0,0.0,0.0,-0.0
0.2940514087677002,0.0,0.0,-0.0,0.0,0.0,-0.0
0.2950406074523926,0.7873819935754426,-0.7385918292501882,1.5215698526675596,0.012666157948164709,0.013324746133668486,-6.348301053661249e-05
0.2960042953491211,1.1991703835018834,-1.1248614780505986,2.317378359497518,0.01929389653443896,0.020296489922617428,-9.676614168754568e-05
0.29704928398132324,1.4051802594458014,-1.318106065960749,2.715555488438387,0.022612500318608748,0.02378745052985818,-0.00011341207021139238
0.29798054695129395,1.4694567272967296,-1.378397297395205,2.8398434529754155,0.023651337202056737,0.02488021188884383,-0.00011862250430759383
0.2989809513092041,1.501761926063028,-1.4087025896432321,2.902338939955746,0.024174939686909966,0.025431187222027946,-0.00012120786890234193
0.3000013828277588,1.5001185987622214,-1.4071628463977035,2.8992296780230546,0.024152389083627646,0.025407565623661137,-0.00012106720792900644
0.3010585308074951,1.5383318550110914,-1.443008543714156,2.973148390832633,0.024771347306910725,0.02605913707726051,-0.00012411051011595564
