time_s,force_x,force_y,force_z,torque_x,torque_y,torque_z
0.0,1.577556418023698,-1.4784339893928284,3.3299901810004164,0.04266383930080571,0.04457756502830175,-0.00020397003925381327
0.0009975433349609375,1.6302646360565691,-1.5278343946951347,3.441728533149968,0.044118546305555756,0.04609691467335412,-0.0002109125853598498
0.0019965171813964844,1.6397105154886942,-1.5366874742386003,3.4621401484096763,0.04440332534085713,0.04639329052077045,-0.0002123385770568131
0.0030164718627929688,1.6275147902990874,-1.5252428680158756,3.4368461768177294,0.04410131406833673,0.04607833269847452,-0.000210807050598994
0.004008054733276367,1.5841418328167065,-1.4846010618569092,3.3457370599786516,0.04295541693375215,0.04488039087365387,-0.0002053178906287833
0.00502777099609375,1.6181784198154252,-1.5164937306050517,3.418092775154868,0.04390738323922045,0.04587465554217116,-0.00020986876307623167
0.0060307979583740234,1.597932143365777,-1.4975136277813734,3.3757864529492387,0.0433862669351323,0.04533031053379852,-0.00020730892433912037
0.006966352462768555,1.5534608713390872,-1.4558432156026704,3.2823029735322566,0.04220735043158151,0.04409761943704614,-0.0002017112597626016
0.007985830307006836,1.5491630635667726,-1.4518041254461085,3.2736848614884133,0.04211959038958251,0.0440053753492482,-0.0002013503720037413
0.008962392807006836,1.5126546557086902,-1.4175919185948611,3.197002819520159,0.041155648980619915,0.0429976352877511,-0.00019672742401755862
0.010003328323364258,1.4397662976489356,-1.3492845474278414,3.0434045079803456,0.03920040046072688,0.04095407519601498,-0.00018740496358116645
0.010999917984008789,1.4590068013946145,-1.367318191569928,3.0845337035148215,0.03975240372313829,0.0415300292464338,-0.00019005828958005877
0.011992931365966797,1.4313897443966515,-1.3414315147790123,3.0265997721356825,0.03902748347440423,0.04077316658782667,-0.000186503151877973
0.012995481491088867,1.345531732001903,-1.2609634437290116,2.845474370231983,0.03671224130528594,0.038354282290255434,-0.0001754207388795273
0.013996124267578125,1.34085773900196,-1.2565801038569835,2.8360294704345566,0.036612011134991955,0.03824877938138896,-0.00017497994054570972
0.014999151229858398,1.3013368182420824,-1.2195389794161389,2.7528683206152285,0.03555965763077484,0.037148501560614215,-0.00016999205166668758
0.01599597930908203,1.2646901323228295,-1.1851991756134297,2.675771405922183,0.034584299488802726,0.03612901725548284,-0.00016532822308530204
0.01695394515991211,1.2469003556641876,-1.1685330448406341,2.638554897904074,0.03412330789601072,0.03564729394734588,-0.0001630552510376843
0.017997026443481445,1.2210999629950818,-1.1443530848217203,2.5843723587014304,0.03344261336993579,0.034935889120670784,-0.00015978149764921855
0.018994808197021484,1.1710008242189471,-1.097393950765535,2.478737246417606,0.032095116146599316,0.033528168543243135,-0.0001533281451114187
0.019929885864257812,1.1464885298571792,-1.074424479027348,2.427261618512962,0.031448422990852605,0.032852153061635025,-0.00015022390305654645
0.020929336547851562,1.0796832423550011,-1.0118166205652173,2.286203026003788,0.029639004091123692,0.030961859371403548,-0.0001415597518072546
0.021978139877319336,1.084540637198312,-1.016362401623963,2.2968645872248947,0.029795806459948438,0.031125163489346134,-0.00014233614036959172
0.023019790649414062,1.0498265454259041,-0.9838350930205084,2.223718293633622,0.0288647738363091,0.03015206262156701,-0.00013788098932292087
0.02400064468383789,0.9982520462752087,-0.9355036297417683,2.114833096286222,0.027468737772651075,0.0286933290675975,-0.00013119515527185472
0.024996042251586914,0.9730201284601008,-0.9118538002186669,2.0617214985272634,0.026795683693537242,0.027989939170319948,-0.00012799573766133146
0.025997161865234375,0.9609911412499212,-0.9005838842926083,2.036570387267315,0.02648482225824009,0.027665141905224098,-0.00012646438149904217
0.02695751190185547,0.9903224671430476,-0.9280653152397509,2.0990722215440902,0.027314487387388585,0.028531408032436197,-0.00013044837029640196
0.028018951416015625,0.9881863647144069,-0.9260615320668146,2.09490355213891,0.02727778210737478,0.028492540590046793,-0.00013028069798732607
0.028954505920410156,1.0051119057762097,-0.9419227822570485,2.1311521136390654,0.027767685244158315,0.02900360846359152,-0.00013264016132165585
0.030005216598510742,1.014137502020713,-0.9503740790740378,2.1506591411345277,0.02803995642148786,0.02928787275755769,-0.00013392551276294933
0.030999183654785156,1.0192612260653073,-0.9551762328175877,2.1618994290464197,0.028204321041837493,0.029459681150591385,-0.0001346434061860574
0.03199481964111328,1.0426985529356145,-0.9771412975862372,2.2119946528233223,0.028876316254125293,0.030161236390568936,-0.00013783072875153782
0.032994747161865234,1.0723554112750235,-1.004935407239855,2.275309382031434,0.029722187275385795,0.031044164819714015,-0.00014188642658549949
0.033991098403930664,1.0877865034630414,-1.0193968858558902,2.3084466963453085,0.030174114433324406,0.031515862876122035,-0.00014401322410328277
0.03499579429626465,1.0584843772234702,-0.9919373580129225,2.246657456691159,0.0293854703443423,0.03069177260745309,-0.00014023100311169037
0.03599357604980469,1.0994542048661147,-1.0303298201953515,2.334019459080201,0.03054737614399015,0.031905478445607045,-0.00014571409802519036
0.03692889213562012,1.1031641394671694,-1.0338002096105667,2.3422954623298393,0.030675353253555165,0.03203870238714404,-0.0001463350686171746
0.03797316551208496,1.122969756492829,-1.052361957664644,2.384768591624195,0.03125202716605312,0.03264019608269809,-0.0001491160491172828
0.03899884223937988,1.1884536780675221,-1.1137276349988754,2.5242696020787667,0.033101401994586416,0.03457113668254707,-0.00015794967940368633
0.039955854415893555,1.1668066841386515,-1.0934391112594084,2.4787076986187566,0.032524168464481355,0.0339678257355767,-0.00015520385422463626
0.04099464416503906,1.1392486616739308,-1.0676160660363936,2.4205863633554254,0.031781711703391224,0.033192095682063494,-0.00015163004139791383
0.04199504852294922,1.1608018365550021,-1.087812571219627,2.4668189066377875,0.03240973451053758,0.033847954190942844,-0.00015456693508406077
0.04295969009399414,1.1924229267009967,-1.117443114934681,2.5344691162788267,0.03332081721028256,0.03479832057961701,-0.00015898083226960618
0.043994903564453125,1.2608884702828824,-1.1816023378092895,2.6804716824645944,0.035263339623177875,0.03682692255131347,-0.00016819880740694956
