time_s,force_x,force_y,force_z,torque_x,torque_y,torque_z
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0010097026824951172,0.0,0.0,0.0,0.0,0.0,0.0
0.0020449161529541016,0.0,0.0,0.0,0.0,0.0,0.0
0.0030438899993896484,0.0,0.0,0.0,0.0,0.0,0.0
0.004001617431640625,0.0,0.0,0.0,0.0,0.0,0.0
0.004972934722900391,0.0,0.0,0.0,0.0,0.0,0.0
0.006043434143066406,0.0,0.0,0.0,0.0,0.0,0.0
0.0070421695709228516,0.0,0.0,0.0,0.0,0.0,0.0
0.008042097091674805,0.0,0.0,0.0,0.0,0.0,0.0
0.009045600891113281,0.0,0.0,0.0,0.0,0.0,0.0
0.010042428970336914,0.0,0.0,0.0,0.0,0.0,0.0
0.011001110076904297,0.0,0.0,0.0,0.0,0.0,0.0
0.011982440948486328,0.0,0.0,0.0,0.0,0.0,0.0
0.012977123260498047,0.0,0.0,0.0,0.0,0.0,0.0
0.013973474502563477,0.0,0.0,0.0,0.0,0.0,0.0
0.015022993087768555,0.0,0.0,0.0,0.0,0.0,0.0
0.015978336334228516,0.0,0.0,0.0,0.0,0.0,0.0
0.017005443572998047,0.0,0.0,0.0,0.0,0.0,0.0
0.018049240112304688,0.0,0.0,0.0,0.0,0.0,0.0
0.019041061401367188,0.0,0.0,0.0,0.0,0.0,0.0
0.019976377487182617,0.0,0.0,0.0,0.0,0.0,0.0
0.021039247512817383,0.0,0.0,0.0,0.0,0.0,0.0
0.02203989028930664,0.0,0.0,0.0,0.0,0.0,0.0
0.023044109344482422,0.0,0.0,0.0,0.0,0.0,0.0
0.02397751808166504,0.0,0.0,0.0,0.0,0.0,0.0
0.024981260299682617,0.0,0.0,0.0,0.0,0.0,0.0
0.026076316833496094,0.0,0.0,0.0,0.0,0.0,0.0
0.027070999145507812,0.0,0.0,0.0,0.0,0.0,0.0
0.028052091598510742,0.0,0.0,0.0,0.0,0.0,0.0
0.02904367446899414,0.0,0.0,0.0,0.0,0.0,0.0
0.030045747756958008,0.0,0.0,0.0,0.0,0.0,0.0
0.030975341796875,0.0,0.0,0.0,0.0,0.0,0.0
0.03205609321594238,0.0,0.0,0.0,0.0,0.0,0.0
